StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Perception check ,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Perception check,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,ideology,education,income,religion,gender,age,hispanic,ethnicity,condition,opp,gc,term,rid,RISN,V,LS,cintid,ProjectToken,transaction_id,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL,Q_TotalDuration
12/7/21 6:14,12/7/21 7:00,0,74.215.47.179,100,2750,1,12/7/21 7:00,R_1dM4msbwaEFlrxr,,,,,39.34339905,-84.40090179,anonymous,EN,3,3.027,168.826,171.661,2,35,40,25,40,30,30,6.392,368.193,369.199,13,45,35,20,50,37,13,11.383,185.221,189.989,14,55,38,7,57,40,3,4.97,268.822,271.85,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,12,2,2,55,2,1,country,Qual6008-0510-GenPop,1,,,,,,2898726d-3519-c390-66c9-45b3b9b3f686,,,,,,,,anonymous,2750
12/7/21 6:58,12/7/21 7:02,0,172.89.57.218,100,254,1,12/7/21 7:02,R_5ngx7qXT4TKdDjz,,,,,33.87440491,-117.8564987,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13.065,0,30,50,20,50,20,30,19.136,69.325,72.212,9,40,10,50,60,20,20,7.541,44.339,47.557,8,60,10,30,60,30,10,3.686,26.443,27.783,7,6,3,4,2,2,22,2,4,time,Qual6008-0510-GenPop,1,,,,,,e9732eae-0366-57fd-810a-1958d6c4dd45,,,,,,,,anonymous,254
12/7/21 6:50,12/7/21 7:03,0,107.77.215.167,100,748,1,12/7/21 7:03,R_2v32y22FtqPO52b,,,,,25.76409912,-80.27020264,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.93,0,20,30,50,30,30,40,58.429,80.085,83.887,3,40,40,20,50,30,20,26.92,34.237,39.904,2,30,40,30,40,40,20,38.007,43.187,48.617,2,6,6,8,2,1,40,1,,time,Qual6008-0510-GenPop,1,,,,,,e9e8d24d-9542-e993-15e9-e5c39bb5b4a7,,,,,,,,anonymous,748
12/7/21 7:00,12/7/21 7:04,0,73.208.142.116,100,269,1,12/7/21 7:04,R_4T1y3pWzFiqWyYh,,,,,40.95089722,-90.36579895,anonymous,EN,3,8.615,8.615,19.326,1,50,50,0,75,25,0,154.816,159.688,163.104,2,80,20,0,90,10,0,4.899,10.819,11.163,4,95,5,0,96,4,0,3.383,9.288,13.019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,7,2,33,2,1,country,Qual6008-0510-GenPop,1,,,,,,9da56159-9a5f-22fb-57fd-568e73af34b3,,,,,,,,anonymous,269
12/7/21 6:56,12/7/21 7:07,0,100.2.253.102,100,608,1,12/7/21 7:07,R_3Jn1ovwn4430JT1,,,,,40.78520203,-73.80979919,anonymous,EN,3,0,0,64.752,0,20,50,30,30,45,25,87.157,157.994,189.912,6,40,35,25,50,40,10,2.788,138.43,141.276,8,60,20,20,70,20,10,10.058,70.409,73.289,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,7,1,50,2,4,country,Qual6008-0510-GenPop,1,,,,,,5271785f-9f7c-e87f-8cfb-4f5a38f151b0,,,,,,,,anonymous,608
12/7/21 7:04,12/7/21 7:08,0,68.61.11.123,100,230,1,12/7/21 7:08,R_3hFmCasyDNySpPe,,,,,42.64259338,-84.52210236,anonymous,EN,3,10.53,11.26,16.576,2,10,60,30,5,35,60,51.325,77.149,80.145,6,15,35,50,1,19,80,1.722,18.266,21.011,6,25,45,30,10,40,50,1.68,16.584,19.061,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,10,9,2,42,2,1,country,Qual6008-0510-GenPop,1,,,,,,f5018793-aa10-87e8-f337-b02ae2f36479,,,,,,,,anonymous,230
12/7/21 7:05,12/7/21 7:09,0,66.177.223.79,100,198,1,12/7/21 7:09,R_1GV6bV2TOkqMrn4,,,,,25.76409912,-80.27020264,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.092,0,0,90,10,10,80,10,15.175,24.665,32.175,4,10,80,10,30,30,40,2.852,49.821,51.982,11,30,30,40,30,40,30,2.588,27.3,27.784,8,7,3,1,7,2,28,2,1,time,Qual6008-0510-GenPop,1,,,,,,3be25653-bd11-466b-10f7-61c97f029385,,,,,,,,anonymous,198
12/7/21 7:05,12/7/21 7:09,0,174.213.161.8,100,238,1,12/7/21 7:09,R_27jSNvMyPOjE1nN,,,,,44.98339844,-93.2621994,anonymous,EN,3,16.416,16.416,18.96,1,80,20,0,99,1,0,6.867,36.669,40.317,7,90,10,0,100,0,0,5.142,39.469,40.582,8,75,25,0,70,30,0,5.382,33.379,35.589,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,2,45,2,1,country,Qual6008-0510-GenPop,1,,,,,,f0a27d78-802c-4334-50dc-4a89485e5eb5,,,,,,,,anonymous,238
12/7/21 7:05,12/7/21 7:10,0,70.40.81.12,100,287,1,12/7/21 7:10,R_3fAG8Y1ClMQWFZS,,,,,34.02600098,-78.28929901,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,13.081,0,10,20,70,20,30,50,43.277,111.273,112.15,13,20,50,30,10,50,40,5.984,50.194,68.864,10,10,60,30,5,75,20,2.058,30.258,33.093,8,4,3,5,6,1,36,2,1,time,Qual6008-0510-GenPop,1,,,,,,028335f4-54a2-35f1-7150-02a807424a1f,,,,,,,,anonymous,287
12/7/21 7:09,12/7/21 7:13,0,69.249.146.89,100,230,1,12/7/21 7:13,R_DSPhR7S6mz4CNXP,,,,,40.08999634,-75.03630066,anonymous,EN,3,0,0,18.543,0,0,0,100,10,0,90,7.599,60.129,62.776,6,20,0,80,50,0,50,2.335,14.639,16.06,5,40,0,60,30,0,70,2.449,26.337,28.442,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,10,6,2,68,2,1,country,Qual6008-0510-GenPop,1,,,,,,e8393ff8-0eae-b564-cb5c-081200cbd12c,,,,,,,,anonymous,230
12/7/21 7:03,12/7/21 7:14,0,99.35.183.168,100,649,1,12/7/21 7:14,R_2TBLRAhjFt2d7m8,,,,,29.5717926,-95.13050079,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,25.449,0,20,40,40,30,30,40,112.316,336.963,340.413,8,40,30,30,50,20,30,1.798,134.6,141.556,11,60,30,10,70,25,5,2.418,37.633,44.292,7,7,6,8,6,2,46,2,1,time,Qual6008-0510-GenPop,1,,,,,,3c6b6dd5-c48e-460e-9971-5a405baf0b3f,,,,,,,,anonymous,649
12/7/21 7:11,12/7/21 7:17,0,67.165.164.161,100,392,1,12/7/21 7:17,R_10CQ6VqUSF9oSkl,,,,,41.87339783,-87.81069946,anonymous,EN,3,1.606,5.361,22.213,3,20,20,60,20,30,50,1.92,88.594,89.471,20,15,35,50,20,40,40,1.762,45.482,55.274,11,20,45,35,10,45,45,1.617,55.82,98.217,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,8,7,2,70,2,1,country,Qual6008-0510-GenPop,1,,,,,,4dc8ff41-793d-a82b-3be5-c8e3db76a597,,,,,,,,anonymous,392
12/7/21 7:12,12/7/21 7:19,0,104.136.12.58,100,425,1,12/7/21 7:19,R_xmYOt4cO6pwEVLb,,,,,28.27330017,-81.19989777,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.449,0,44,22,34,47,24,29,68.943,172.168,174.756,7,48,19,33,49,47,4,5.064,94.924,97.416,7,50,47,3,51,45,4,5.684,41.885,44.262,6,1,5,6,1,2,51,1,,time,Qual6008-0510-GenPop,1,,,,,,7aaba57c-e2dd-fa39-58d8-9280bfbeed91,,,,,,,,anonymous,425
12/7/21 7:11,12/7/21 7:19,0,99.97.28.82,100,500,1,12/7/21 7:19,R_qOXCZjSGSievk89,,,,,33.13710022,-96.74880219,anonymous,EN,3,42.914,42.914,44.164,1,10,10,80,15,15,70,8.613,158.968,171.329,17,25,40,35,15,70,15,10.872,110.709,115.73,7,30,60,10,40,55,5,10.83,60.982,65.954,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,4,1,73,2,1,country,Qual6008-0510-GenPop,1,,,,,,1a37bb54-173f-ef2f-c4f0-8c1c1deecab9,,,,,,,,anonymous,500
12/7/21 7:13,12/7/21 7:20,0,162.230.101.228,100,416,1,12/7/21 7:20,R_RKebNrpCwriBGKd,,,,,37.05039978,-93.30020142,anonymous,EN,3,0,0,27.434,0,1,2,97,1,5,94,90.437,132.556,138.212,9,2,6,92,2,10,88,4.385,52.844,55.691,9,2,12,86,3,14,83,12.129,91.087,94.169,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,6,2,59,2,1,country,Qual6008-0510-GenPop,1,,,,,,c484e83e-d817-eb54-779a-dfaf3226f4d5,,,,,,,,anonymous,416
12/7/21 7:06,12/7/21 7:21,0,174.203.4.167,100,888,1,12/7/21 7:21,R_1jxZYd4a5bvvLE4,,,,,29.65179443,-95.51760101,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,16.504,0,8,31,61,17,48,35,17.803,326.12,331.096,25,28,52,20,24,43,33,17.479,143.053,147.934,13,29,40,31,22,46,32,9.883,82.979,88.353,8,5,7,8,2,1,31,2,1,time,Qual6008-0510-GenPop,1,,,,,,9188a401-1755-9cff-7aa5-93a39b61b8d8,,,,,,,,anonymous,888
12/7/21 7:12,12/7/21 7:22,0,71.162.169.31,100,651,1,12/7/21 7:22,R_31T8hVYroPBta7U,,,,,40.02709961,-75.32910156,anonymous,EN,3,21.609,21.609,30.9,1,30,40,30,35,35,30,2.851,307.133,309.079,20,30,35,35,20,40,40,6.569,79.294,80.616,11,30,30,40,25,45,30,6.166,122.447,126.551,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,7,2,49,2,2,country,Qual6008-0510-GenPop,1,,,,,,2be572ce-46c6-293e-166a-45ceb112993b,,,,,,,,anonymous,651
12/7/21 7:12,12/7/21 7:23,0,24.12.51.226,100,616,1,12/7/21 7:23,R_YWxJzhAviv2yCI1,,,,,41.45489502,-87.06130219,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,60.017,0,10,70,20,10,60,30,84.169,123.907,128.901,6,10,50,40,20,30,50,2.629,194.569,197.724,66,15,45,40,15,35,50,13.99,93.133,95.948,7,4,2,9,1,1,64,2,1,time,Qual6008-0510-GenPop,1,,,,,,436f3154-4aeb-18c0-9cf0-064455b996b9,,,,,,,,anonymous,616
12/7/21 7:16,12/7/21 7:24,0,174.19.23.8,100,446,1,12/7/21 7:24,R_TtSRu9gWrqeJInT,,,,,35.58909607,-77.34500122,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,47.616,0,12,25,63,15,30,55,54.108,112.402,121.334,15,20,30,50,22,31,47,6.243,55.795,63.117,19,26,34,40,30,38,32,4.493,63.581,75.82,10,3,5,9,1,2,52,2,1,time,Qual6008-0510-GenPop,1,,,,,,64a20cc5-2041-a953-5161-3b895496b02e,,,,,,,,anonymous,446
12/7/21 7:06,12/7/21 7:24,0,71.224.32.46,100,1083,1,12/7/21 7:24,R_2QlyoZTdEqrWYXf,,,,,39.95610046,-75.27189636,anonymous,EN,3,0,0,17.032,0,20,40,40,25,40,35,238.735,676.823,681.784,26,25,40,25,23,40,37,10.184,52.185,57.633,8,50,25,25,20,30,50,20.299,66.368,69.583,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,2,2,48,2,1,country,Qual6008-0510-GenPop,1,,,,,,e406018b-ffa9-4345-f42f-362d9856d167,,,,,,,,anonymous,1083
12/7/21 7:19,12/7/21 7:26,0,184.60.224.229,100,407,1,12/7/21 7:26,R_2SIwDVFrpEZM8Rw,,,,,37.1855011,-83.41560364,anonymous,EN,3,0,0,23.986,0,2,20,78,3,30,67,55.009,155.271,156.606,11,4,40,56,5,50,45,4.516,49.302,51.356,9,6,60,34,7,70,23,11.955,74.738,76.679,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,1,2,51,2,1,country,Qual6008-0510-GenPop,1,,,,,,9e0ca091-3bfa-3a9b-ff35-9727ee1de37c,,,,,,,,anonymous,407
12/7/21 7:29,12/7/21 7:33,0,68.226.4.78,100,251,1,12/7/21 7:33,R_1GKsqTOK9DCxOVz,,,,,29.61380005,-82.38600159,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12.2,0,10,60,30,10,65,25,28.333,68.125,72.725,6,15,60,25,15,55,30,6.754,39.562,44.009,6,20,60,20,20,65,15,4.235,32.395,36.917,6,7,2,6,3,2,72,2,1,time,Qual6008-0510-GenPop,1,,,,,,6f34aee7-e621-5eab-c543-991fd701f416,,,,,,,,anonymous,251
12/7/21 7:30,12/7/21 7:35,0,216.146.73.2,100,311,1,12/7/21 7:35,R_1Ng30bl1QCpYUAe,,,,,41.42529297,-87.35649872,anonymous,EN,3,0,0,20.568,0,10,50,40,20,30,50,59.226,83.708,85.78,6,30,30,35,25,25,50,7.128,48.07,49.764,8,20,20,60,30,20,50,7.277,22.164,23.797,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,2,2,57,2,1,country,Qual6008-0510-GenPop,1,,,,,,14f89d22-f8bb-6531-0986-aad38bc36bce,,,,,,,,anonymous,311
12/7/21 7:31,12/7/21 7:35,0,63.45.101.220,100,253,1,12/7/21 7:35,R_2wu8SI54ADThP8V,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.023,10.023,11.322,1,8,15,77,9,21,70,11.87,51.182,55.411,6,6,24,70,5,25,70,5.38,35.268,38.945,6,6,19,75,7,18,75,5.451,41.501,45.296,6,1,4,10,1,1,68,2,1,time,Qual6008-0510-GenPop,1,,,,,,0c9a59a2-0512-919b-6b06-6eb14d22ac4f,,,,,,,,anonymous,253
12/7/21 7:32,12/7/21 7:36,0,184.166.21.176,100,235,1,12/7/21 7:36,R_1n787UBQmVZhfKe,,,,,39.0809021,-108.4925003,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.199,0,0,0,100,0,0,100,91.201,101.19,103.501,4,40,60,0,50,50,0,17.156,28.444,30.443,4,60,40,0,70,30,0,3.671,11.939,13.637,4,4,4,5,3,2,65,2,1,time,Qual6008-0510-GenPop,1,,,,,,747c26cd-499d-8392-8d69-11579fca9320,,,,,,,,anonymous,235
12/7/21 7:04,12/7/21 7:37,0,107.77.197.189,100,1943,1,12/7/21 7:37,R_1eFgy6OAIBo9ovg,,,,,32.7796936,-96.80220032,anonymous,EN,3,3.149,13.894,16.429,9,70,20,10,40,30,30,5.476,109.201,112.024,59,30,30,10,40,40,20,8.685,19.733,21.968,12,50,30,20,50,40,10,1.515,12.729,14.873,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,10,9,1,36,2,1,country,Qual6008-0510-GenPop,1,,,,,,07d4085b-87de-34bf-26ff-3fffafa398b1,,,,,,,,anonymous,1943
12/7/21 7:30,12/7/21 7:37,0,173.93.86.255,100,381,1,12/7/21 7:37,R_10o75z5f6dxBR2Y,,,,,34.2664032,-77.86139679,anonymous,EN,3,18.655,18.655,19.84,1,30,0,70,40,30,30,2.501,94.11,105.367,12,50,40,10,50,40,10,3.721,79.706,80.668,12,50,40,10,40,40,20,2.831,65.324,66.378,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,8,7,2,79,2,1,country,Qual6008-0510-GenPop,1,,,,,,c33e2779-37bc-e672-cfdd-10155487a594,,,,,,,,anonymous,381
12/7/21 7:30,12/7/21 7:38,0,174.71.71.195,100,464,1,12/7/21 7:38,R_1n25m1gHf6lKj3I,,,,,41.23770142,-95.99980164,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.701,32.254,33.21,2,20,20,60,30,30,40,25.75,212.467,213.918,17,40,40,20,50,50,0,2.341,39.66,54.513,7,60,40,0,70,30,0,2.66,34.918,39.717,9,5,6,11,9,2,71,2,1,time,Qual6008-0510-GenPop,1,,,,,,6e63b060-3305-4e0b-92c4-8748f97f218b,,,,,,,,anonymous,464
12/7/21 7:30,12/7/21 7:38,0,75.1.102.141,100,475,1,12/7/21 7:38,R_9sDh29RMmoYuIXD,,,,,29.52200317,-98.53050232,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,44.419,0,10,80,10,20,70,10,30.046,149.815,156.61,7,10,80,10,20,70,10,11.37,97.686,99.762,12,30,60,10,20,70,10,5.187,44.976,56.445,8,1,5,3,1,2,70,2,1,time,Qual6008-0510-GenPop,1,,,,,,f96a06a6-3b16-ecdd-9b02-3141fe11264c,,,,,,,,anonymous,475
12/7/21 7:30,12/7/21 7:38,0,71.79.8.222,100,483,1,12/7/21 7:38,R_3O7ESdySZNQDQAZ,,,,,39.32020569,-84.55200195,anonymous,EN,3,0,0,17.303,0,13,75,12,15,70,15,28.439,167.969,174.361,9,15,65,20,20,60,20,5.474,91.002,92.807,9,25,55,20,30,50,20,5.32,66.603,79.744,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,7,1,1,68,2,1,country,Qual6008-0510-GenPop,1,,,,,,4244c5ab-55c2-3a91-b50f-f26f06ffc846,,,,,,,,anonymous,483
12/7/21 7:27,12/7/21 7:38,0,47.152.232.68,100,683,1,12/7/21 7:38,R_2pWicAvVprl3vOf,,,,,33.76269531,-118.1376038,anonymous,EN,3,0,0,19.474,0,0.8,99.2,0,0.7,99.3,0,107.868,317.537,322.391,12,0.6,99.4,0,0.5,99.5,0,36.786,146.984,148.102,13,0.4,99.6,0,0.3,99.7,0,23.261,91.733,93.154,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,8,7,1,60,2,1,country,Qual6008-0510-GenPop,1,,,,,,ed8a93bf-383a-93a7-7b1b-a4a18501ea55,,,,,,,,anonymous,683
12/7/21 7:28,12/7/21 7:39,0,98.121.2.127,100,653,1,12/7/21 7:39,R_30iyXvulFuyiH97,,,,,35.44839478,-78.17089844,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,73.347,0,1,35,64,2,35,63,152.812,280.689,286.604,13,3,37,60,5,35,60,12.004,86.877,92.423,10,8,32,60,10,30,60,18.836,59.546,63.903,6,5,5,4,1,2,70,2,1,time,Qual6008-0510-GenPop,1,,,,,,08d3f2dd-6304-1b9f-2279-c5f8c40db104,,,,,,,,anonymous,653
12/7/21 7:34,12/7/21 7:41,0,168.182.47.25,100,419,1,12/7/21 7:41,R_tSAqIX0b301000x,,,,,29.67959595,-98.94599915,anonymous,EN,3,0,0,23.36,0,80,0,20,60,0,40,89.223,169.449,173.61,7,80,0,20,100,0,0,10.547,44.563,50.245,4,60,0,40,70,0,30,24.211,84.984,88.281,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,9,1,70,2,1,country,Qual6008-0510-GenPop,1,,,,,,81c672a7-d775-e08f-3703-45ed21fb454a,,,,,,,,anonymous,419
12/7/21 5:35,12/7/21 7:41,0,76.216.182.125,100,7541,1,12/7/21 7:41,R_3QSw52VZLyGh49r,,,,,41.79960632,-88.00659943,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,958.555,0,10,50,40,15,65,20,34.863,91.914,95.9,9,18,67,15,20,70,10,3.386,108.5,111.609,14,22,73,5,24,74,2,7.121,61.524,65.953,10,4,3,4,2,2,74,2,1,time,Qual6008-0510-GenPop,1,,,,,,093d06b0-aea2-63a5-c514-3116a8433667,,,,,,,,anonymous,7541
12/7/21 7:37,12/7/21 7:41,0,67.217.9.54,100,275,1,12/7/21 7:41,R_24NLturz3oXfqqI,,,,,40.58149719,-105.1042023,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,22.398,0,70,20,10,60,20,20,29.885,50.737,53.356,6,60,25,15,60,30,10,4.694,68.444,72.096,12,40,30,30,30,40,30,3.526,34.596,36.864,12,4,7,10,1,2,63,2,1,time,Qual6008-0510-GenPop,1,,,,,,aeebf6ca-5802-81ed-1d6e-c1c085728b20,,,,,,,,anonymous,275
12/7/21 6:47,12/7/21 7:46,0,65.30.130.125,100,3545,1,12/7/21 7:46,R_3RrsHPGJdDnNXxG,,,,,43.00059509,-88.22000122,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.078,2.078,11.261,1,10,20,70,12,22,66,3.002,46.669,57.705,6,13,24,63,13,25,62,3.19,68.215,96.375,7,14,26,60,15,27,58,3.393,34.914,79.023,5,6,6,11,1,1,69,2,1,time,Qual6008-0510-GenPop,1,,,,,,c6a876b6-4dce-20ba-5512-4183de258c6b,,,,,,,,anonymous,3545
12/7/21 7:45,12/7/21 7:52,0,70.92.157.99,100,378,1,12/7/21 7:52,R_DzXSgk9wjAb3MEF,,,,,42.95700073,-87.9897995,anonymous,EN,3,14.022,22.331,24.202,5,20,30,50,5,60,35,1.731,139.293,139.92,35,3,60,37,20,30,50,8.868,57.249,60.641,10,2,70,28,1,0,99,3.82,48.945,52.692,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,7,7,2,47,2,1,country,Qual6008-0510-GenPop,1,,,,,,e1c17c0b-723d-8b9e-37af-4bea4415a0e1,,,,,,,,anonymous,378
12/7/21 7:42,12/7/21 7:52,0,68.57.179.254,100,591,1,12/7/21 7:52,R_1LGMc6kq0kMuAgu,,,,,30.67979431,-88.29139709,anonymous,EN,3,0,0,77.177,0,25,25,50,25,25,50,240.919,292.727,293.054,25,25,50,25,20,50,30,2.818,18.65,22.616,8,10,30,60,10,40,50,3.13,19.097,21.336,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,1,2,41,2,1,country,Qual6008-0510-GenPop,1,,,,,,d09db0fa-ebc9-b005-6b5e-87b6dbf23126,,,,,,,,anonymous,591
12/7/21 7:57,12/7/21 8:01,0,73.56.156.201,100,232,1,12/7/21 8:01,R_RnsYuaOUN18fb4B,,,,,26.45429993,-80.13369751,anonymous,EN,3,0,0,23.563,0,2,98,0,3,97,0,37.046,66.375,69.309,7,4,96,0,5,95,0,8.322,19.493,22.442,4,6,94,0,7,93,0,3.07,19.654,27.443,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,7,3,2,74,2,1,country,Qual6008-0510-GenPop,1,,,,,,468dfc32-2c40-18fa-7a96-cba60251fcdf,,,,,,,,anonymous,232
12/7/21 8:04,12/7/21 8:08,0,174.81.141.129,100,232,1,12/7/21 8:08,R_2fGRQHojnyZ4T9G,,,,,33.39920044,-87.55989838,anonymous,EN,3,4.832,4.832,18.651,1,35,40,25,50,40,10,10.202,36.02,38.046,7,20,40,40,5,65,30,9.838,35.009,37.548,7,20,70,10,5,75,20,8.935,24.755,27.089,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,4,1,1,67,2,1,country,Qual6008-0510-GenPop,1,,,,,,bd8fb77d-e850-4eeb-7bd9-80a44faa3d90,,,,,,,,anonymous,232
12/7/21 7:31,12/7/21 8:08,0,75.164.0.39,100,2240,1,12/7/21 8:08,R_1lh2sELz4OLtYcv,,,,,45.58940125,-122.740097,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,72.586,0,20,5,75,20,10,70,328.249,530.227,545.307,19,20,20,60,20,25,55,9.646,100.032,109.315,13,25,25,50,30,30,40,36.431,90.649,93.273,14,7,2,5,1,2,75,2,1,time,Qual6008-0510-GenPop,1,,,,,,fb757ea7-50e9-ba29-8403-495e69ce8a4a,,,,,,,,anonymous,2240
12/7/21 7:55,12/7/21 8:09,0,174.30.39.216,100,821,1,12/7/21 8:09,R_WcUukzegjwkHHpf,,,,,38.76690674,-93.72910309,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,34.352,0,30,40,30,30,45,25,68.309,237.549,261.502,14,35,45,20,35,45,20,6.707,6.707,73.259,1,35,50,15,55,25,20,9.307,9.307,71.092,1,3,6,6,2,1,67,2,1,time,Qual6008-0510-GenPop,1,,,,,,f660c424-6fc5-f092-9780-f34b0432e4e1,,,,,,,,anonymous,821
12/7/21 8:26,12/7/21 8:31,0,47.157.51.186,100,316,1,12/7/21 8:31,R_1IW2ovuvIuQ8AMu,,,,,34.15350342,-117.8457031,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,28.171,0,60,10,30,60,30,10,28.161,88.691,92.199,9,50,30,20,60,30,10,4.208,46.958,52.918,7,70,20,10,60,20,20,2.948,35.037,41.681,10,4,3,10,7,1,59,2,4,time,Qual6008-0510-GenPop,1,,,,,,569daf62-5167-6d3e-56c6-98b68659459f,,,,,,,,anonymous,316
12/7/21 10:33,12/7/21 10:56,0,24.120.54.44,100,1353,1,12/7/21 10:56,R_30wUULoVND0WLnY,,,,,36.102005,-115.1446991,anonymous,EN,3,0,0,16.255,0,40,40,20,30,30,40,2.886,11.415,11.916,3,40,40,20,50,30,20,1.219,1.219,11.277,1,50,30,20,30,30,40,4.365,9.679,13.102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,8,2,1,35,2,1,country,Qual6008-0510-GenPop,1,,,,,,d387d39f-3058-e083-433b-e4acb3b0f472,,,,,,,,anonymous,1353
